"// DN: ECDA3B5E87D4, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1761731263.534,314,313,313,313,313,312,310,313,312,312,313,312,313,310,309,313,310,313,312,309,312,313,312,312,311,313,313,312,312,312,313,310,312,310,312,1.0,-17.0,57.0,-0.0610351525247097,0.1831054538488388,-0.0610351525247097,-0.0067138671875,-0.01220703125,0.9764404296875
1761731263.544,313,313,313,313,313,313,313,313,313,311,313,312,313,310,312,313,312,313,310,313,313,313,312,313,312,312,313,279,292,313,313,306,291,294,294,1.0,-17.0,57.0,0.0,0.1220703050494194,-0.0610351525247097,-0.006591796875,-0.0125732421875,0.977783203125
1761731263.554,310,0,151,310,310,312,312,312,313,313,313,313,310,313,312,312,313,313,310,312,310,312,313,312,313,312,310,313,313,313,309,312,312,313,310,1.0,-17.0,57.0,0.0610351525247097,0.1220703050494194,-0.0610351525247097,-0.0059814453125,-0.013427734375,0.9803466796875
1761731263.564,312,314,313,313,313,313,312,313,313,312,309,310,312,313,310,312,313,312,313,313,313,313,313,310,313,310,312,312,312,312,313,313,313,313,312,1.0,-17.0,57.0,0.30517578125,0.1220703050494194,0.0,-0.0050048828125,-0.013671875,0.9810791015625
1761731263.574,313,313,313,312,313,312,312,312,313,311,308,310,312,310,309,297,310,313,310,309,310,310,310,313,313,310,313,310,312,312,310,310,312,312,313,1.0,-17.0,57.0,0.4882812201976776,0.1220703050494194,0.0,-0.004638671875,-0.0130615234375,0.9791259765625
1761731263.585,309,313,313,313,313,313,313,313,312,312,312,313,310,313,310,310,313,309,309,313,312,313,312,313,313,312,312,312,313,313,313,309,310,311,313,1.0,-17.0,57.0,0.3662109076976776,0.1831054538488388,-0.0610351525247097,-0.005859375,-0.012451171875,0.9769287109375
1761731263.595,312,310,313,313,313,313,313,310,313,313,310,312,312,310,312,313,310,313,313,313,312,312,312,313,313,310,311,311,313,312,310,312,312,309,310,1.0,-17.0,57.0,0.0610351525247097,0.1831054538488388,-0.0610351525247097,-0.0067138671875,-0.0123291015625,0.9774169921875
1761731263.605,310,313,312,314,313,312,313,312,312,312,310,310,310,309,313,312,313,310,312,310,313,310,310,312,310,312,312,310,310,312,313,313,310,310,310,1.0,-17.0,57.0,-0.1831054538488388,0.1831054538488388,-0.1220703050494194,-0.0059814453125,-0.01318359375,0.97900390625
1761731263.615,313,314,313,313,313,312,312,312,313,313,313,313,312,312,310,310,313,312,312,310,313,313,313,313,313,312,312,312,310,310,310,312,312,310,313,1.0,-17.0,57.0,-0.1220703050494194,0.1220703050494194,-0.1220703050494194,-0.0057373046875,-0.013671875,0.9788818359375
1761731263.625,312,312,311,313,313,313,312,313,313,313,310,310,313,310,309,312,310,312,310,310,312,312,313,313,313,313,310,313,313,312,312,313,312,310,312,-1.0,-17.0,58.0,0.0610351525247097,0.1220703050494194,-0.1220703050494194,-0.0054931640625,-0.0133056640625,0.9781494140625
