"// DN: ECDA3B5E87D4, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1761808226.922,310,313,313,312,313,313,312,310,312,312,313,310,312,310,310,310,312,313,310,310,313,310,313,310,310,312,310,312,113,308,312,313,313,310,313,-7.0,-16.0,85.0,0.1220703050494194,0.2441406100988388,-0.0610351525247097,-0.00634765625,0.0072021484375,0.97802734375
1761808226.932,312,309,313,313,313,310,313,313,311,313,310,310,310,311,311,310,310,312,312,312,311,310,312,313,313,310,310,312,313,234,310,312,310,312,313,-7.0,-16.0,85.0,0.1831054538488388,0.2441406100988388,-0.0610351525247097,-0.0062255859375,0.0072021484375,0.978759765625
1761808226.942,310,312,313,310,313,312,310,310,309,310,308,309,310,310,313,312,310,310,310,313,312,312,310,310,310,313,310,310,310,310,312,310,310,310,310,-7.0,-16.0,85.0,0.1831054538488388,0.2441406100988388,-0.1220703050494194,-0.0054931640625,0.008056640625,0.979736328125
1761808226.952,312,312,313,313,313,312,313,313,313,310,310,310,312,313,310,312,310,312,313,312,312,310,312,312,310,310,312,312,310,309,313,310,310,310,311,-7.0,-16.0,85.0,0.1831054538488388,0.2441406100988388,-0.1220703050494194,-0.0050048828125,0.0086669921875,0.9808349609375
1761808226.962,313,313,313,313,313,313,310,312,313,312,313,312,312,310,309,310,308,308,310,310,310,310,313,313,309,310,310,199,313,312,312,312,310,310,312,-7.0,-16.0,85.0,0.1220703050494194,0.2441406100988388,-0.1220703050494194,-0.005126953125,0.0086669921875,0.9805908203125
1761808226.973,310,312,310,310,310,312,312,312,310,313,310,312,310,308,313,310,313,312,310,312,312,313,312,312,310,310,310,311,310,305,289,312,310,312,311,-7.0,-16.0,85.0,0.1220703050494194,0.30517578125,-0.1220703050494194,-0.005615234375,0.0084228515625,0.9786376953125
1761808226.984,312,313,313,313,313,313,310,312,312,312,310,312,310,310,310,310,308,310,309,310,312,310,309,308,312,310,312,310,310,310,313,312,310,312,310,-7.0,-16.0,85.0,0.1831054538488388,0.2441406100988388,-0.0610351525247097,-0.006591796875,0.00830078125,0.9776611328125
1761808226.995,312,313,314,313,310,313,312,312,313,312,310,310,310,312,310,310,310,312,310,312,311,313,312,310,312,310,310,310,310,312,312,310,313,310,310,-7.0,-16.0,85.0,0.1831054538488388,0.2441406100988388,-0.1220703050494194,-0.0068359375,0.00830078125,0.97802734375
1761808227.005,310,308,313,313,313,309,313,312,310,310,313,313,310,310,310,312,312,310,310,312,310,313,312,311,313,312,312,310,313,310,310,310,313,312,311,-4.0,-19.0,87.0,0.1831054538488388,0.1831054538488388,-0.1220703050494194,-0.0062255859375,0.00830078125,0.978759765625
1761808227.015,310,312,314,312,312,312,313,310,313,311,310,311,312,310,312,310,312,310,310,310,313,310,312,312,310,310,310,313,310,310,312,312,312,310,313,-4.0,-19.0,87.0,0.1220703050494194,0.1831054538488388,-0.1220703050494194,-0.0057373046875,0.0087890625,0.9788818359375
